,Unnamed: 0,Assists,BlockedShots,CornersWon,Crosses,DefenderCleanSheets,FantasyPoints,FantasyPointsDraftKings,FantasyPointsMondogoal,Fouled,Fouls,GameId,Games,GlobalGameId,GlobalOpponentId,GlobalTeamId,GoalkeeperCleanSheets,GoalkeeperGoalsAgainst,GoalkeeperSaves,GoalkeeperSingleGoalAgainst,GoalkeeperWins,Goals,Interceptions,LastManTackle,Minutes,Offsides,OpponentId,OpponentScore,OwnGoals,Passes,PassesCompleted,PenaltiesConceded,PenaltiesWon,PenaltyKickGoals,PenaltyKickMisses,PenaltyKickSaves,RedCards,RoundId,Score,Season,SeasonType,Shots,ShotsOnGoal,StatId,TacklesWon,TeamId,Touches,YellowCards,YellowRedCards,goal_against_label,GA_unique_label,goal_label
116,96,0,3,4,12,4,70,70,14,13,15,15005,14,90015005,90000935,90000926,1,0,6,0,0,0,11,0,1115,1,935,0,0,397,307,0,0,0,0,0,0,208,0,2018,1,9,0,1015094,13,926,597,3,0,0,0,0
117,97,0,6,21,45,4,108,108,12,15,16,15005,14,90015005,90000926,90000935,1,0,0,0,0,0,22,0,1115,5,926,0,0,519,439,0,0,0,0,0,0,208,0,2018,1,24,6,1015095,12,935,763,4,0,0,0,0
118,98,1,2,9,25,0,101,101,21,23,16,14456,14,90014456,90000703,90000698,0,3,4,0,0,1,18,0,1115,4,703,3,0,337,228,1,0,0,0,0,0,223,1,2018,1,14,7,1015132,18,698,624,2,0,1,3,1
119,99,0,2,4,12,0,113,113,10,14,24,14456,14,90014456,90000698,90000703,0,1,6,1,1,3,7,0,1115,0,698,1,0,545,411,0,0,1,0,0,0,223,3,2018,1,19,7,1015133,24,703,783,3,0,1,1,3
120,100,1,3,5,19,0,97,97,20,18,16,14305,14,90014305,90000878,90000886,0,1,5,1,1,2,14,0,1115,2,878,1,0,563,477,0,0,0,0,0,0,178,2,2018,1,9,2,1015174,12,886,747,1,0,1,1,2
121,101,0,2,3,14,0,65,65,14,16,19,14305,13,90014305,90000886,90000878,0,2,0,0,0,1,21,0,1115,9,886,2,0,437,346,0,0,0,0,0,0,178,1,2018,1,11,6,1015175,16,878,615,3,0,1,2,1
122,0,2,4,9,30,0,122,122,16,16,19,14297,14,90014297,90000876,90000992,0,2,4,0,0,2,9,0,1115,3,876,2,0,521,436,1,0,0,0,0,0,178,2,2018,1,23,7,1008978,19,992,733,2,0,1,2,2
123,1,1,1,1,11,0,93,93,18,19,18,14297,14,90014297,90000992,90000876,0,2,4,0,0,2,20,0,1115,3,992,2,0,337,257,0,1,1,0,0,0,178,2,2018,1,12,6,1008979,14,876,545,2,0,1,2,2
124,2,0,2,1,10,0,43,43,12,23,20,13688,14,90013688,90000654,90000647,0,2,1,0,0,0,16,0,1103,2,654,2,0,451,329,0,0,0,0,0,0,187,0,2018,1,6,1,1009016,16,647,666,3,2,1,2,0
125,3,2,1,9,22,3,108,108,15,18,23,13688,14,90013688,90000647,90000654,1,0,1,0,1,2,22,0,1115,2,647,0,0,315,211,0,0,0,0,0,0,187,2,2018,1,6,3,1009017,7,654,529,2,0,0,0,2
126,4,0,1,2,6,0,57,57,15,27,28,14298,14,90014298,90000885,90000887,0,1,5,1,0,0,21,0,1115,3,885,1,0,428,328,0,0,0,0,0,0,178,0,2018,1,1,0,1009054,23,887,670,3,0,1,1,0
127,5,0,2,12,28,4,123,123,15,27,27,14298,14,90014298,90000887,90000885,1,0,0,0,1,1,18,0,1115,6,887,0,0,377,276,0,0,0,0,0,0,178,1,2018,1,18,6,1009055,23,885,636,3,0,0,0,1
128,6,0,3,3,21,0,73,73,26,16,9,14451,13,90014451,90000713,90000708,0,2,2,0,0,0,13,1,1115,0,713,2,0,648,544,1,0,0,0,0,0,223,0,2018,1,20,5,1009091,12,708,852,0,0,1,2,0
129,7,1,4,5,20,3,108,108,7,7,18,14451,14,90014451,90000708,90000713,1,0,5,0,1,2,14,0,1098,6,708,0,0,282,192,0,1,1,0,0,0,223,2,2018,1,14,4,1009092,12,713,494,3,1,0,0,2
130,8,2,4,5,14,0,129,129,14,18,30,15673,14,90015673,90000981,90000978,0,2,11,0,1,3,7,0,1487,7,981,2,2,484,348,0,0,0,0,0,0,185,3,2018,3,16,5,1009991,24,978,821,4,0,1,2,3
131,9,0,10,12,49,0,120,120,26,28,20,15673,14,90015673,90000978,90000981,0,2,4,0,0,0,12,0,1487,0,978,3,0,705,563,0,0,0,0,0,0,185,2,2018,3,27,11,1009992,21,981,1041,3,0,1,2,0
132,10,0,9,7,16,0,73,73,9,19,25,12869,14,90012869,90000624,90000629,0,1,6,1,0,1,13,0,1115,1,624,1,0,420,323,0,0,1,0,0,0,182,1,2018,1,14,2,1010031,14,629,634,4,0,1,1,1
133,11,1,4,6,27,0,98,98,19,23,20,12869,14,90012869,90000629,90000624,0,1,1,1,0,1,16,1,1115,2,629,1,0,492,421,1,0,0,0,0,0,182,1,2018,1,18,7,1010032,15,624,728,2,0,1,1,1
134,12,0,1,2,10,4,58,58,13,7,15,11892,13,90011892,90000515,90000521,1,0,2,0,0,0,15,0,1115,2,515,0,0,285,160,0,0,0,0,0,0,144,0,2018,1,5,1,1010070,15,521,493,2,0,0,0,0
135,13,0,11,11,32,5,90,90,23,14,7,11892,13,90011892,90000521,90000515,1,0,1,0,0,0,7,0,1115,2,521,0,0,712,591,0,0,0,0,0,0,144,0,2018,1,22,2,1010071,3,515,928,1,0,0,0,0
136,14,2,2,3,20,0,80,80,7,9,19,12203,14,90012203,90000540,90000534,0,2,2,0,0,2,12,0,1114,0,540,2,0,415,314,1,0,0,0,0,1,145,2,2018,1,13,3,1010108,13,534,598,2,0,1,2,2
137,15,1,1,6,22,0,87,87,26,19,11,12203,14,90012203,90000534,90000540,0,2,1,0,0,2,4,0,1115,1,534,2,0,528,415,0,1,1,0,0,0,145,2,2018,1,9,4,1010109,14,540,720,0,0,1,2,2
138,16,1,3,2,11,0,65,65,21,6,9,12204,14,90012204,90000535,90000533,0,4,2,0,0,1,13,0,1115,1,535,4,0,432,351,0,0,0,0,0,0,145,1,2018,1,12,3,1010145,19,533,623,0,0,1,3,1
139,17,4,1,1,9,0,143,143,23,9,6,12204,14,90012204,90000533,90000535,0,1,2,1,1,4,12,1,1115,2,533,1,0,663,565,0,0,0,0,0,0,145,4,2018,1,12,6,1010146,25,535,857,0,0,1,1,3
140,18,1,2,1,18,0,80,80,13,12,12,12201,14,90012201,90000537,90000531,0,1,3,1,0,1,6,0,1115,0,537,1,0,835,760,1,0,0,0,0,0,145,1,2018,1,13,5,1010183,22,531,1050,4,0,1,1,1
141,19,0,3,1,16,0,75,75,9,11,12,12201,14,90012201,90000531,90000537,0,1,4,1,0,1,18,0,1026,0,531,1,0,300,224,0,0,1,0,0,1,145,1,2018,1,11,4,1010184,21,537,512,2,0,1,1,1
142,20,2,5,5,23,0,97,97,13,15,15,12206,14,90012206,90000965,90000529,0,3,5,0,0,2,10,0,1115,2,965,3,0,621,520,1,0,0,0,1,0,145,2,2018,1,13,2,1010221,13,529,834,4,0,1,3,2
143,21,2,2,2,14,0,106,106,17,15,16,12206,14,90012206,90000529,90000965,0,2,0,0,1,3,13,0,1115,0,529,2,0,444,332,0,1,0,1,0,0,145,3,2018,1,18,9,1010222,14,965,633,2,0,1,2,3
144,22,1,3,6,12,0,93,93,16,19,21,12207,14,90012207,90000545,90000538,0,1,0,1,1,3,9,0,1115,2,545,1,0,423,329,0,2,1,1,0,0,145,3,2018,1,15,6,1010259,13,538,615,2,0,1,1,3
145,23,0,4,2,18,0,67,67,15,21,21,12207,14,90012207,90000538,90000545,0,3,3,0,0,1,9,0,1115,3,538,3,0,405,311,2,0,0,0,1,0,145,1,2018,1,11,1,1010260,16,545,583,3,0,1,3,1
146,24,0,4,4,27,4,68,68,11,6,19,11897,14,90011897,90000857,90001116,1,0,4,0,0,0,9,0,1115,3,857,0,0,486,366,0,0,0,0,0,0,144,0,2018,1,10,1,1010297,10,1116,685,2,0,0,0,0
147,25,0,4,3,22,4,81,81,28,18,5,11897,14,90011897,90001116,90000857,1,0,1,0,0,0,3,0,1115,4,1116,0,0,384,244,0,0,0,0,0,0,144,0,2018,1,11,4,1010298,10,857,563,0,0,0,0,0
148,26,0,3,4,28,0,54,54,14,12,10,11901,14,90011901,90000512,90000514,0,5,3,0,0,0,14,0,1076,0,512,5,0,438,351,1,0,0,0,0,1,144,0,2018,1,6,1,1010335,20,514,634,1,0,1,3,0
149,27,3,2,9,14,4,162,162,18,10,12,11901,14,90011901,90000514,90000512,1,0,0,0,1,5,22,0,1115,1,514,0,0,454,380,0,1,1,0,0,0,144,5,2018,1,16,10,1010336,9,512,653,1,0,0,0,3
150,28,2,1,3,12,3,122,122,22,10,9,11898,14,90011898,90001117,90000513,1,0,2,0,1,2,20,0,1115,3,1117,0,0,481,328,0,0,0,0,0,0,144,2,2018,1,7,5,1010373,21,513,714,0,0,0,0,2
151,29,0,5,5,18,0,56,56,20,10,10,11898,14,90011898,90000513,90001117,0,2,3,0,0,0,23,0,1115,1,513,2,0,559,426,0,0,0,0,0,0,144,0,2018,1,10,2,1010374,13,1117,801,1,0,1,2,0
152,30,1,1,1,11,4,85,85,12,9,14,11894,14,90011894,90000518,90000526,1,0,2,0,1,1,18,0,1115,2,518,0,0,382,250,0,0,0,0,0,0,144,1,2018,1,10,2,1010411,11,526,616,3,0,0,0,1
153,31,0,5,5,34,0,74,74,21,12,10,11894,14,90011894,90000526,90000518,0,1,1,1,0,0,14,0,1115,0,526,1,0,659,529,0,0,0,0,0,0,144,0,2018,1,19,2,1010412,13,518,892,1,0,1,1,0
154,32,1,2,9,28,0,84,84,20,13,12,11900,14,90011900,90000520,90000508,0,2,4,0,0,1,9,0,1115,2,520,2,0,565,449,0,0,0,0,0,0,144,1,2018,1,15,7,1010449,6,508,782,1,0,1,2,1
155,33,1,4,5,14,0,103,103,10,12,13,11900,14,90011900,90000508,90000520,0,1,6,1,1,2,14,0,1115,1,508,1,0,399,288,0,0,0,0,0,0,144,2,2018,1,15,6,1010450,19,520,604,5,0,1,1,2
156,34,0,3,7,27,0,71,71,7,15,18,12867,14,90012867,90000626,90000616,0,3,3,0,0,1,15,0,1115,2,626,3,2,430,317,0,0,1,0,0,0,182,1,2018,1,10,3,1010487,21,616,654,6,0,1,3,1
157,35,1,5,3,11,0,74,74,9,18,19,12867,14,90012867,90000616,90000626,0,1,2,1,1,1,14,0,1109,3,616,1,0,481,382,1,0,0,0,0,1,182,3,2018,1,19,4,1010488,9,626,694,3,0,1,1,1
158,36,0,2,4,25,0,67,67,16,9,16,11202,14,90011202,90000597,90000897,0,2,9,0,0,0,9,0,1115,0,597,2,0,412,317,0,0,0,0,0,0,147,0,2018,1,13,4,1010525,13,897,630,1,0,1,2,0
159,37,2,5,6,18,4,156,156,24,15,7,11202,14,90011202,90000897,90000597,1,0,4,0,1,2,16,0,1115,1,897,0,0,663,579,0,0,0,0,0,0,147,2,2018,1,28,12,1010526,13,597,928,1,0,0,0,2
160,38,1,2,7,37,0,80,80,18,13,11,13246,14,90013246,90000550,90000661,0,4,3,0,0,1,12,0,1115,3,550,4,0,476,391,0,1,0,1,0,0,159,1,2018,1,13,6,1010571,11,661,652,2,0,1,3,1
161,39,4,0,3,15,0,138,138,10,11,13,13246,14,90013246,90000661,90000550,0,1,5,1,1,4,5,0,1076,3,661,1,0,550,464,1,0,0,0,1,1,159,4,2018,1,16,7,1010572,11,550,747,2,0,1,1,3
162,40,0,0,5,18,0,49,49,12,13,20,13684,13,90013684,90000653,90000635,0,1,6,1,0,0,10,0,1115,3,653,1,0,277,181,0,0,0,0,0,0,187,0,2018,1,7,1,1010609,12,635,489,3,0,1,1,0
163,41,1,2,6,21,3,116,116,20,19,14,13684,14,90013684,90000635,90000653,1,0,1,0,1,1,18,0,1115,1,635,0,0,468,378,0,1,0,0,0,0,187,1,2018,1,19,7,1010610,14,653,698,2,0,0,0,1
164,42,1,0,7,24,0,67,67,12,6,12,13694,14,90013694,90000656,90000645,0,3,2,0,0,1,13,0,1115,1,656,3,0,626,503,0,0,0,0,0,0,187,1,2018,1,11,6,1010647,12,645,830,3,0,1,3,1
165,43,1,1,6,27,0,122,122,22,12,6,13694,14,90013694,90000645,90000656,0,1,5,1,1,3,14,0,1115,2,645,1,0,315,215,0,0,0,0,0,0,187,3,2018,1,15,5,1010648,11,656,522,1,0,1,1,3
166,44,1,1,2,12,4,101,101,21,14,15,12205,14,90012205,90000530,90000544,1,0,7,0,1,1,7,0,1115,2,530,0,0,339,234,1,0,0,0,1,0,145,1,2018,1,4,1,1010685,13,544,520,0,0,0,0,1
167,45,0,3,6,41,0,75,75,15,13,18,12205,14,90012205,90000544,90000530,0,1,0,1,0,0,11,0,1115,1,544,1,0,621,536,0,0,0,1,0,0,145,0,2018,1,23,7,1010686,13,530,837,2,0,1,1,0
168,46,1,1,4,18,0,89,89,16,16,15,10542,14,90010542,90000989,90000908,0,2,2,0,0,1,9,0,1115,2,989,2,0,462,341,0,0,0,0,0,0,157,1,2018,1,10,5,1010728,33,908,673,3,0,1,2,1
169,47,2,6,5,29,0,124,124,16,14,16,10542,14,90010542,90000908,90000989,0,1,4,1,1,2,16,0,1115,2,908,1,0,400,300,0,0,0,0,0,0,157,2,2018,1,24,4,1010729,13,989,660,2,0,1,1,2
170,48,1,4,3,27,0,91,91,15,18,16,12863,14,90012863,90000605,90000994,0,2,2,0,0,1,15,0,1114,0,605,2,0,446,368,0,0,0,0,0,1,182,1,2018,1,18,6,1010766,15,994,660,1,0,1,2,1
171,49,0,1,4,7,0,91,91,21,16,18,12863,13,90012863,90000994,90000605,0,1,5,1,1,2,12,1,1115,1,994,1,0,672,574,0,0,0,0,0,0,182,2,2018,1,13,5,1010767,14,605,879,0,0,1,1,2
172,50,1,3,3,12,4,100,100,21,13,10,11893,14,90011893,90000523,90000511,1,0,3,0,1,1,16,0,1115,3,523,0,0,644,564,0,0,0,0,0,0,144,1,2018,1,12,3,1010804,10,511,853,1,0,0,0,1
173,51,0,2,1,29,0,62,62,17,10,14,11893,14,90011893,90000511,90000523,0,1,2,1,0,0,14,0,1115,1,511,1,0,654,566,0,0,0,0,0,0,144,0,2018,1,11,3,1010805,14,523,831,1,0,1,1,0
174,52,1,0,1,5,0,39,39,11,12,15,14453,14,90014453,90001070,90000701,0,4,3,0,0,1,14,0,1115,2,1070,4,0,263,182,1,0,0,0,0,0,223,1,2018,1,6,2,1010842,5,701,438,4,0,1,3,1
175,53,1,4,2,31,0,129,129,15,13,13,14453,14,90014453,90000701,90001070,0,1,1,1,1,4,7,0,1115,2,701,1,0,710,625,0,0,1,0,0,0,223,4,2018,1,22,7,1010843,12,1070,899,3,0,1,1,3
176,54,1,4,5,23,0,64,64,13,9,18,11205,14,90011205,90000895,90000903,0,3,1,0,0,1,15,0,1115,5,895,3,1,559,438,0,0,0,0,0,0,147,1,2018,1,15,2,1010880,10,903,784,2,0,1,3,1
177,55,2,0,5,24,0,98,98,23,15,9,11205,14,90011205,90000903,90000895,0,1,1,1,1,2,9,0,1115,1,903,1,0,432,307,0,0,0,0,0,0,147,3,2018,1,5,3,1010881,14,895,699,1,0,1,1,2
178,56,0,2,9,25,0,75,75,16,20,14,11208,14,90011208,90001119,90000901,0,1,1,1,0,1,7,0,1115,2,1119,1,0,600,522,0,1,1,0,0,0,147,1,2018,1,12,7,1010918,14,901,828,4,0,1,1,1
179,57,1,2,3,27,0,93,93,15,14,20,11208,14,90011208,90000901,90001119,0,1,6,1,0,1,22,1,1115,1,901,1,0,371,290,1,0,0,0,0,0,147,1,2018,1,10,2,1010919,19,1119,615,2,0,1,1,1
180,58,1,3,6,14,0,89,89,16,11,13,11201,14,90011201,90000899,90000940,0,3,7,0,0,1,13,0,1115,1,899,3,0,520,394,0,0,0,0,0,0,147,1,2018,1,15,4,1010956,23,940,749,2,0,1,3,1
181,59,2,1,3,13,0,129,129,22,13,12,11201,14,90011201,90000940,90000899,0,1,3,1,1,3,20,0,1115,3,940,1,0,537,436,0,0,0,0,0,0,147,3,2018,1,16,10,1010957,16,899,796,0,0,1,1,3
182,60,0,3,4,10,0,58,58,22,15,14,11203,14,90011203,90000741,90000939,0,3,2,0,0,1,14,0,1115,1,741,3,1,492,394,1,1,1,0,0,0,147,1,2018,1,11,3,1010990,11,939,690,0,0,1,3,1
183,61,0,2,4,15,0,81,81,19,14,15,11203,14,90011203,90000939,90000741,0,1,2,1,1,2,12,0,1115,3,939,1,0,419,329,1,1,1,0,0,0,147,3,2018,1,11,4,1010991,12,741,624,1,0,1,1,2
184,62,0,3,6,19,4,60,60,9,10,14,11207,14,90011207,90000549,90001118,1,0,0,0,0,0,19,0,1114,2,549,0,0,346,226,0,0,0,0,0,1,147,0,2018,1,7,1,1011027,12,1118,591,2,0,0,0,0
185,63,0,3,6,34,5,100,100,15,12,10,11207,14,90011207,90001118,90000549,1,0,1,0,0,0,24,0,1114,1,1118,0,0,595,468,0,0,0,0,0,1,147,0,2018,1,18,1,1011028,15,549,848,1,0,0,0,0
186,64,1,6,7,27,0,80,80,25,15,9,12871,14,90012871,90000630,90000622,0,7,3,0,0,1,19,0,1115,2,630,4,0,693,608,0,1,0,0,0,0,182,1,2018,1,16,4,1011065,9,622,875,0,0,1,3,1
187,65,4,1,5,13,0,129,129,14,10,16,12871,14,90012871,90000622,90000630,0,1,3,1,1,4,10,0,1115,2,622,1,0,423,335,0,0,0,0,0,0,182,4,2018,1,14,7,1011066,11,630,595,2,0,1,1,3
188,66,2,2,10,31,0,91,91,6,7,16,13244,14,90013244,90000668,90000588,0,2,4,0,1,2,7,0,1115,2,668,2,1,601,533,0,0,0,0,0,0,159,3,2018,1,14,5,1011110,6,588,772,5,0,1,2,2
189,67,1,2,2,15,0,63,63,13,14,7,13244,14,90013244,90000588,90000668,0,3,2,0,0,1,12,0,1033,1,588,3,1,475,400,0,0,0,0,0,1,159,2,2018,1,11,5,1011111,9,668,646,2,0,1,3,1
190,68,1,0,4,9,4,115,115,20,15,10,13691,13,90013691,90000642,90000640,1,0,2,0,1,1,24,0,1115,2,642,0,0,337,229,0,0,0,0,0,0,187,1,2018,1,14,3,1011149,23,640,583,2,0,0,0,1
191,69,0,6,9,34,0,75,75,11,7,16,13691,14,90013691,90000640,90000642,0,1,2,1,0,0,15,0,1115,1,640,1,0,561,454,0,0,0,0,0,0,187,0,2018,1,21,2,1011150,21,642,803,3,0,1,1,0
192,70,2,4,7,20,0,105,105,17,7,13,14452,14,90014452,90000712,90000694,0,2,2,0,0,2,14,0,1115,4,712,2,0,495,395,0,1,0,1,0,0,223,2,2018,1,19,9,1011187,24,694,694,1,0,1,2,2
193,71,2,3,6,12,0,113,113,23,14,7,14452,14,90014452,90000694,90000712,0,2,6,0,0,2,16,0,1115,2,694,2,0,512,421,1,0,0,0,1,0,223,2,2018,1,16,5,1011188,15,712,731,1,0,1,2,2
194,72,0,3,4,9,0,49,49,21,15,13,15007,14,90015007,90000920,90000930,0,2,4,0,0,0,5,0,1115,2,920,2,0,438,357,0,0,0,0,0,0,208,1,2018,1,10,3,1011227,14,930,649,1,0,1,2,0
195,73,2,6,11,31,0,117,117,19,14,15,15007,14,90015007,90000930,90000920,0,1,1,1,1,2,15,0,1115,0,930,1,1,518,448,0,0,0,0,0,0,208,2,2018,1,21,6,1011228,11,920,732,1,0,1,1,2
196,74,2,0,1,6,0,86,86,25,15,5,14450,14,90014450,90000706,90000697,0,3,6,0,0,2,15,0,1115,1,706,3,0,446,337,0,0,0,0,0,0,223,2,2018,1,4,3,1011272,11,697,624,1,0,1,3,2
197,75,2,7,13,23,0,109,109,12,5,16,14450,14,90014450,90000697,90000706,0,2,1,0,1,3,6,0,1115,3,697,2,0,685,586,0,0,0,0,0,0,223,3,2018,1,25,10,1011273,7,706,867,2,0,1,2,3
198,76,0,3,4,24,3,85,85,8,12,22,13689,13,90013689,90000641,90000631,1,0,4,0,0,0,25,0,1115,3,641,0,0,510,388,0,0,0,0,0,0,187,0,2018,1,13,3,1011313,18,631,757,4,0,0,0,0
199,77,0,2,4,22,3,96,96,22,22,12,13689,14,90013689,90000631,90000641,1,0,3,0,0,0,23,0,1115,0,631,0,0,463,331,0,0,0,0,0,0,187,0,2018,1,12,5,1011314,14,641,710,2,0,0,0,0
200,78,0,2,2,9,3,77,77,17,12,13,14299,14,90014299,90001167,90000889,1,0,3,0,1,1,20,0,1115,0,1167,0,0,538,466,0,0,0,0,0,0,178,1,2018,1,7,3,1011351,7,889,707,2,0,0,0,1
201,79,0,2,6,32,0,73,73,18,13,12,14299,14,90014299,90000889,90001167,0,1,2,1,0,0,13,0,1115,3,889,1,0,484,404,0,0,0,0,0,0,178,0,2018,1,14,3,1011352,18,1167,659,2,0,1,1,0
202,80,0,4,5,29,0,81,81,8,10,20,13696,14,90013696,90000639,90000651,0,3,2,0,0,2,20,0,1114,2,639,3,0,474,351,0,0,0,0,0,0,187,2,2018,1,19,7,1011391,9,651,675,3,1,1,3,2
203,81,2,3,6,23,0,124,124,21,19,12,13696,14,90013696,90000651,90000639,0,2,4,0,1,3,13,0,1115,0,651,2,0,294,187,0,0,0,0,0,0,187,3,2018,1,13,5,1011392,13,639,517,2,0,1,2,3
204,82,0,4,9,20,0,84,84,19,11,12,14457,14,90014457,90000702,90000711,0,1,6,1,0,0,23,0,1115,3,702,1,0,556,433,0,0,0,0,0,0,223,0,2018,1,15,4,1011429,22,711,815,1,0,1,1,0
205,83,0,5,9,5,4,96,96,17,11,12,14457,14,90014457,90000711,90000702,1,0,4,0,1,1,12,0,1115,4,711,0,0,426,300,0,0,0,0,0,0,223,1,2018,1,18,7,1011430,13,702,669,2,0,0,0,1
206,84,1,2,1,12,0,65,65,19,20,12,14458,13,90014458,90000696,90000709,0,2,1,0,0,1,12,0,1115,0,696,2,0,507,412,0,0,0,0,0,0,223,1,2018,1,10,2,1011465,12,709,693,3,0,1,2,1
207,85,2,4,9,25,0,101,101,13,11,20,14458,14,90014458,90000709,90000696,0,1,1,1,1,2,14,0,1115,3,709,1,0,602,513,0,0,0,0,0,0,223,2,2018,1,15,4,1011466,14,696,806,2,0,1,1,2
208,0,0,3,3,16,0,53,53,17,14,19,15424,14,90015424,90001176,90001188,0,2,5,0,0,0,11,0,1115,2,1176,2,0,444,318,1,0,0,0,0,0,212,0,2018,1,5,2,1008356,16,1188,664,1,0,1,2,0
209,1,1,4,5,24,4,129,129,19,19,15,15424,14,90015424,90001188,90001176,1,0,2,0,1,2,16,0,1115,2,1188,0,0,441,302,0,1,1,0,0,0,212,2,2018,1,15,7,1008357,12,1176,641,2,0,0,0,2
210,2,0,2,4,13,0,63,63,10,19,24,15475,14,90015475,90001077,90000660,0,1,3,1,0,1,21,0,1115,3,1077,1,0,455,361,0,0,0,0,0,0,212,1,2018,1,10,3,1008394,13,660,667,4,0,1,1,1
211,3,0,4,11,39,0,87,87,15,24,18,15475,14,90015475,90000660,90001077,0,1,2,1,0,1,14,0,1078,0,660,1,0,330,234,0,0,0,0,0,0,212,1,2018,1,15,4,1008395,7,1077,544,3,1,1,1,1
212,4,0,0,1,9,0,56,56,22,18,12,15476,14,90015476,90001185,90001226,0,1,6,1,0,0,14,0,1115,3,1185,1,0,371,278,1,0,0,0,0,0,212,0,2018,1,3,1,1008507,16,1226,562,1,0,1,1,0
213,5,1,3,10,41,4,127,127,17,9,19,15476,13,90015476,90001226,90001185,1,0,1,0,1,1,11,0,1115,2,1226,0,0,658,586,0,1,0,1,0,0,212,1,2018,1,31,7,1008508,12,1185,877,0,0,0,0,1
214,6,1,1,1,18,0,62,62,12,21,19,15672,13,90015672,90000979,90000977,0,2,1,0,0,1,14,0,1115,3,979,2,0,428,306,0,0,0,0,0,0,185,1,2018,3,4,2,1008724,15,977,667,5,0,1,2,1
215,7,1,0,4,19,0,90,90,12,19,21,15672,14,90015672,90000977,90000979,0,1,1,1,1,2,15,0,1115,1,977,1,0,333,211,0,0,0,0,0,0,185,2,2018,3,13,3,1008725,14,979,572,4,0,1,1,2
216,8,1,6,4,28,0,91,91,25,23,12,12209,14,90012209,90000543,90000539,0,3,3,0,0,1,6,0,1115,1,543,3,0,437,361,0,0,0,0,0,0,145,1,2018,1,14,4,1008829,13,539,663,1,0,1,3,1
217,9,3,4,7,22,0,111,111,8,12,25,12209,14,90012209,90000539,90000543,0,1,3,1,1,3,0,0,1115,5,539,1,0,557,475,0,0,0,0,0,0,145,3,2018,1,18,6,1008830,11,543,742,3,0,1,1,3
218,10,1,0,1,3,4,91,91,18,10,9,11199,14,90011199,90000900,90000723,1,0,5,0,1,1,11,0,1115,0,900,0,0,442,311,1,0,0,0,1,0,147,1,2018,1,7,5,1008867,10,723,664,2,0,0,0,1
219,11,0,7,11,55,0,92,92,20,6,10,11199,14,90011199,90000723,90000900,0,1,4,1,0,0,10,1,1115,2,723,1,0,613,501,0,1,0,1,0,0,147,0,2018,1,28,5,1008868,9,900,855,0,0,1,1,0
220,12,1,10,10,34,0,99,99,13,4,16,12865,14,90012865,90000619,90000606,0,2,3,0,0,1,15,0,1115,1,619,2,0,507,412,0,0,0,0,0,0,182,1,2018,1,24,4,1008905,21,606,714,1,0,1,2,1
221,13,2,4,4,19,0,116,116,26,16,4,12865,14,90012865,90000606,90000619,0,1,3,1,1,2,16,0,1115,6,606,1,0,411,331,0,0,0,0,0,0,182,2,2018,1,16,6,1008906,11,619,660,1,0,1,1,2
222,14,2,2,4,12,0,88,88,2,7,21,13695,14,90013695,90001171,90000649,0,1,4,1,1,2,19,0,1092,5,1171,1,0,206,115,0,0,0,0,0,1,187,2,2018,1,7,3,1008935,21,649,448,3,0,1,1,2
223,15,0,9,9,28,0,92,92,24,18,9,13695,13,90013695,90000649,90001171,0,2,1,0,0,1,15,0,1097,1,649,2,0,612,506,0,0,0,0,0,0,187,1,2018,1,20,5,1008936,16,1171,866,1,0,1,2,1
224,0,1,4,1,7,4,114,114,17,14,10,15422,14,90015422,90000637,90000937,1,0,4,0,1,2,15,0,1115,1,637,0,0,436,346,0,0,0,0,0,0,212,2,2018,1,13,3,1002006,15,937,649,3,0,0,0,2
225,1,0,1,9,30,0,60,60,9,10,16,15422,13,90015422,90000937,90000637,0,2,1,0,0,0,14,0,1115,2,937,2,0,548,460,0,0,0,0,0,0,212,0,2018,1,16,5,1002007,14,637,778,4,0,1,2,0
226,2,0,2,2,15,2,68,68,20,23,13,15473,14,90015473,90001200,90000925,1,0,1,0,0,0,13,0,1115,1,1200,0,0,333,244,0,0,0,0,0,0,212,0,2018,1,6,1,1002044,15,925,565,3,0,0,0,0
227,3,0,3,6,32,4,83,83,12,13,23,15473,12,90015473,90000925,90001200,1,0,1,0,0,0,14,0,1115,3,925,0,0,442,351,0,0,0,0,0,0,212,0,2018,1,13,1,1002045,16,1200,670,2,0,0,0,0
228,4,0,3,2,20,0,77,77,17,24,24,15420,14,90015420,90001253,90001236,0,1,2,1,0,0,19,0,1115,1,1253,1,0,447,338,0,0,0,0,0,0,212,0,2018,1,13,3,1002082,24,1236,677,2,0,1,1,0
229,5,1,1,4,13,2,101,101,17,23,24,15420,14,90015420,90001236,90001253,1,0,3,0,1,1,22,0,1115,2,1236,0,0,366,251,0,0,0,0,0,0,212,1,2018,1,7,3,1002083,18,1253,601,2,0,0,0,1
230,6,0,0,0,3,0,69,69,16,13,13,15666,14,90015666,90000509,90000554,0,1,7,1,0,1,22,0,1024,2,509,1,0,276,189,0,0,0,0,0,0,168,1,2018,3,6,5,1008200,14,554,508,1,1,1,1,1
231,7,1,7,12,41,0,122,122,22,14,14,15666,11,90015666,90000554,90000509,0,1,4,1,0,1,7,0,1115,0,554,1,0,858,765,0,0,0,0,0,0,168,1,2018,3,31,9,1008201,14,509,1109,0,0,1,1,1
