,Unnamed: 0,index,Assists,BlockedShots,CornersWon,Crosses,DefenderCleanSheets,FantasyPoints,FantasyPointsMondogoal,Fouled,Fouls,GameId,Games,GlobalGameId,GlobalOpponentId,GlobalTeamId,GoalkeeperCleanSheets,GoalkeeperGoalsAgainst,GoalkeeperSaves,GoalkeeperSingleGoalAgainst,GoalkeeperWins,Goals,Interceptions,LastManTackle,Minutes,Offsides,OpponentId,OpponentScore,OwnGoals,Passes,PassesCompleted,PenaltiesConceded,PenaltiesWon,PenaltyKickGoals,PenaltyKickMisses,PenaltyKickSaves,RedCards,RoundId,Score,Season,SeasonType,Shots,ShotsOnGoal,StatId,TacklesWon,TeamId,Touches,YellowCards,YellowRedCards,goal_against_label,GA_unique_label,goal_label
363,363,3,1,5,4,16,0,90,21,12,9,889,18,90000889,90000524,90000513,0,1,3,1,0,1,25,0,1115,3,524,0,0,457,349,0,0,0,0,0,0,1,1,2016,1,13,3,24705,19,513,0,1,0,1,1,1
364,364,0,0,13,10,37,0,102,21,11,9,880,18,90000880,90000527,90000515,0,0,9,0,0,0,14,0,1115,3,527,0,0,564,439,0,0,0,0,0,0,1,2,2016,1,25,2,24361,20,515,0,1,0,0,0,0
365,365,1,2,3,3,13,5,141,18,9,12,880,17,90000880,90000515,90000527,1,0,1,0,1,2,30,0,1115,1,515,0,0,321,213,0,0,0,0,0,0,1,2,2016,1,20,11,24362,16,527,0,1,0,0,0,2
366,366,2,1,0,3,23,0,64,9,7,14,881,18,90000881,90000522,90000510,0,3,3,0,0,1,15,1,1115,2,522,0,0,529,417,0,0,0,0,0,0,1,3,2016,1,9,3,24389,14,510,0,4,0,1,3,1
367,367,3,3,3,2,14,0,121,14,12,9,881,16,90000881,90000510,90000522,0,1,2,1,1,3,14,0,977,2,510,0,0,367,270,0,0,0,0,0,0,1,3,2016,1,13,4,24390,20,522,0,3,0,1,1,3
368,368,4,0,4,4,27,0,79,18,11,10,882,17,90000882,90000509,90000518,0,1,2,1,0,0,27,0,1115,0,509,0,0,511,435,0,0,0,0,0,0,1,1,2016,1,16,6,24418,16,518,0,2,0,1,1,0
369,369,5,1,2,7,28,4,125,16,9,11,882,18,90000882,90000518,90000509,1,0,6,0,1,1,20,0,1115,2,518,0,0,527,448,0,0,0,0,0,0,1,1,2016,1,16,3,24419,18,509,0,2,0,0,0,1
370,370,6,1,5,6,22,0,64,9,7,16,883,18,90000883,90000526,90000521,0,2,3,0,0,1,12,0,1115,1,526,0,0,483,378,0,0,0,0,0,1,1,2,2016,1,11,3,24447,12,521,0,1,0,1,2,1
371,371,7,1,6,4,24,0,108,23,14,7,883,17,90000883,90000521,90000526,0,1,2,1,1,2,10,0,1115,1,521,0,0,405,298,0,0,0,0,0,0,1,2,2016,1,19,5,24448,13,526,0,1,0,1,1,2
372,372,8,1,2,2,11,0,76,21,14,11,884,17,90000884,90000517,90000523,0,2,4,0,0,1,18,0,1115,1,517,0,0,484,378,0,0,0,0,0,0,1,2,2016,1,10,4,24477,14,523,0,1,0,1,2,1
373,373,9,2,9,4,23,0,116,15,10,15,884,18,90000884,90000523,90000517,0,1,3,1,1,2,18,0,1115,1,523,0,0,580,484,0,0,0,0,0,0,1,2,2016,1,21,6,24478,16,517,0,2,0,1,1,2
374,374,10,0,1,10,30,0,65,18,9,7,885,18,90000885,90000519,90000520,0,1,0,1,0,0,16,0,1115,2,519,0,0,556,427,0,0,0,0,0,0,1,1,2016,1,11,4,24506,19,520,0,1,1,1,1,0
375,375,11,1,2,4,14,4,92,18,7,10,885,18,90000885,90000520,90000519,1,0,4,0,1,1,12,0,1115,2,520,0,0,401,277,0,0,0,0,0,0,1,1,2016,1,11,1,24507,10,519,0,1,0,0,0,1
376,376,12,0,5,1,14,4,80,16,9,5,886,17,90000886,90000514,90000508,1,0,2,0,0,0,19,0,1115,2,514,0,0,480,365,0,0,0,0,1,1,1,0,2016,1,10,0,24534,21,508,0,1,0,0,0,0
377,377,13,0,2,7,33,4,83,17,5,10,886,18,90000886,90000508,90000514,1,0,0,0,0,0,14,0,1115,0,508,0,0,539,424,0,0,0,1,0,0,1,0,2016,1,18,2,24535,18,514,0,1,0,0,0,0
378,378,14,2,4,5,20,0,120,19,5,11,887,18,90000887,90000525,90000516,0,1,3,1,1,2,20,0,1115,1,525,0,1,491,369,0,0,0,0,0,0,1,1,2016,1,18,5,24562,24,516,0,0,0,1,1,2
379,379,15,0,2,4,19,0,69,21,10,6,887,18,90000887,90000516,90000525,0,2,3,0,0,0,29,0,1115,0,516,0,0,462,333,0,0,0,0,0,0,1,1,2016,1,13,4,24563,14,525,0,1,0,1,2,0
380,380,0,1,4,4,12,4,102,11,9,18,879,18,90000879,90000522,90000515,1,0,3,0,1,1,13,0,1115,0,522,0,0,524,379,0,0,0,0,0,0,1,0,2016,1,19,6,24042,15,515,0,3,0,0,0,1
381,381,1,0,1,6,19,0,61,21,14,9,879,16,90000879,90000515,90000522,0,1,5,1,0,0,16,0,1044,1,515,0,0,339,223,0,0,0,0,0,0,1,0,2016,1,6,3,24043,11,522,0,1,0,1,1,0
382,382,0,0,7,14,44,4,118,15,12,9,878,18,90000878,90000514,90000516,1,0,4,0,0,0,24,0,1115,1,514,0,0,561,428,0,0,0,0,0,0,1,0,2016,1,23,5,24013,14,516,0,4,0,0,0,0
383,383,1,0,0,1,19,4,86,18,9,12,878,18,90000878,90000516,90000514,1,0,5,0,0,0,22,0,1115,2,516,0,0,370,231,0,0,0,0,0,0,1,0,2016,1,12,4,24014,12,514,0,1,0,0,0,0
384,384,0,2,2,2,10,0,109,18,10,13,870,18,90000870,90000513,90000521,0,0,0,0,1,4,16,0,1115,5,513,0,0,531,457,0,0,1,0,0,0,1,3,2016,1,9,5,23778,19,521,0,1,0,0,0,3
385,385,1,3,6,6,25,0,117,17,11,11,870,18,90000870,90000521,90000513,0,4,1,0,0,3,18,0,1115,2,521,0,0,542,460,0,0,0,0,0,0,1,3,2016,1,16,3,23779,19,513,0,2,0,1,3,3
386,386,2,0,2,6,27,0,59,18,7,14,871,18,90000871,90000526,90000518,0,1,3,1,0,0,19,0,1115,1,526,0,0,376,297,0,0,0,0,0,0,1,1,2016,1,7,2,23808,14,518,0,0,0,1,1,0
387,387,3,1,13,20,48,3,147,25,13,7,871,17,90000871,90000518,90000526,1,0,2,0,1,1,18,1,1115,2,518,0,0,386,293,0,0,0,0,0,0,1,1,2016,1,24,5,23809,18,526,0,0,0,0,0,1
388,388,4,0,1,9,28,0,47,4,11,23,872,18,90000872,90000519,90000510,0,2,2,0,0,0,14,0,1115,0,519,0,0,431,332,0,0,0,0,0,0,1,2,2016,1,6,3,23838,18,510,0,5,0,1,2,0
389,389,5,2,1,3,18,4,139,22,21,11,872,18,90000872,90000510,90000519,1,0,3,0,1,2,16,0,1115,2,510,0,0,406,285,0,0,0,0,0,0,1,2,2016,1,10,4,23839,22,519,0,2,0,0,0,2
390,390,6,0,1,4,12,4,61,14,11,14,873,17,90000873,90000512,90000523,1,0,2,0,0,0,19,0,1014,1,512,0,0,370,278,0,0,0,0,0,0,1,0,2016,1,4,3,23867,10,523,0,2,0,0,0,0
391,391,7,0,2,7,44,4,99,17,16,12,873,18,90000873,90000523,90000512,1,0,3,0,0,0,22,0,1115,4,523,0,0,458,341,0,0,0,0,0,0,1,0,2016,1,11,2,23868,10,512,0,3,0,0,0,0
392,392,8,2,0,3,24,0,102,16,12,14,874,18,90000874,90000525,90000524,0,1,0,1,1,2,28,0,1115,1,525,0,0,591,462,0,0,0,0,0,0,1,1,2016,1,11,3,23897,13,524,0,2,0,1,1,2
393,393,9,1,4,5,16,0,74,8,14,12,874,18,90000874,90000524,90000525,0,2,1,0,0,1,45,0,1115,2,524,0,0,351,211,0,0,0,0,0,1,1,1,2016,1,10,1,23898,13,525,0,4,0,1,2,1
394,394,10,0,4,3,11,0,56,21,7,9,875,17,90000875,90000509,90000508,0,2,4,0,0,0,14,0,1115,1,509,0,0,581,488,0,0,0,0,0,0,1,2,2016,1,11,3,23927,18,508,0,0,0,1,2,0
395,395,11,2,2,10,31,4,145,18,9,7,875,18,90000875,90000508,90000509,1,0,3,0,1,2,25,0,1115,1,508,0,0,597,510,0,0,0,0,0,0,1,2,2016,1,13,6,23928,19,509,0,2,0,0,0,2
396,396,12,0,0,3,11,4,87,22,16,6,876,17,90000876,90000517,90000511,1,0,2,0,0,0,14,0,1093,0,517,0,0,342,245,0,0,0,0,0,0,1,0,2016,1,9,3,23955,25,511,0,2,0,0,0,0
397,397,13,0,5,5,32,2,80,7,6,18,876,18,90000876,90000511,90000517,1,0,3,0,0,0,16,0,1115,2,511,0,0,695,618,0,0,0,0,0,0,1,0,2016,1,13,2,23956,21,517,0,4,0,0,0,0
398,398,14,1,3,7,39,0,83,11,5,13,877,18,90000877,90000527,90000520,0,2,2,0,0,0,22,0,1115,2,527,0,0,460,342,0,0,0,0,0,0,1,2,2016,1,15,3,23984,22,520,0,3,0,1,2,0
399,399,15,1,1,4,20,0,116,23,13,6,877,18,90000877,90000520,90000527,0,1,3,1,1,2,20,0,1115,1,520,0,1,459,338,0,0,0,0,0,0,1,2,2016,1,14,5,23985,22,527,0,1,0,1,1,2
400,400,0,0,2,13,29,0,56,14,11,18,860,18,90000860,90000521,90000517,0,0,1,0,0,0,12,0,1115,1,521,0,0,510,394,0,0,0,0,0,0,1,2,2016,1,12,6,23487,12,517,0,2,0,0,0,0
401,401,1,2,2,1,6,5,143,19,13,14,860,18,90000860,90000517,90000521,1,0,6,0,1,2,25,0,1115,3,517,0,0,376,267,0,0,0,0,0,0,1,2,2016,1,14,3,23488,24,521,0,1,0,0,0,2
402,402,2,1,2,6,18,0,80,15,13,14,861,18,90000861,90000510,90000527,0,1,6,1,0,1,10,0,1115,1,510,0,0,348,250,0,0,0,0,0,0,1,1,2016,1,11,4,23516,15,527,0,3,0,1,1,1
403,403,3,0,2,10,48,0,102,14,13,15,861,18,90000861,90000527,90000510,0,1,3,1,0,1,16,0,1115,3,527,0,0,485,399,0,0,1,0,0,0,1,1,2016,1,16,9,23517,15,510,0,3,0,1,1,1
404,404,4,0,1,6,19,0,67,21,12,9,862,18,90000862,90000515,90000514,0,1,3,1,0,0,21,0,1115,1,515,0,0,313,179,0,0,0,0,0,0,1,1,2016,1,7,3,23546,20,514,0,1,0,1,1,0
405,405,5,1,10,7,29,4,129,15,7,12,862,18,90000862,90000514,90000515,1,0,3,0,1,1,15,0,1115,5,514,0,0,582,440,0,0,0,0,0,0,1,1,2016,1,29,5,23547,16,515,0,2,0,0,0,1
406,406,6,0,0,1,10,0,61,13,7,9,863,15,90000863,90000516,90000522,0,4,5,0,0,1,13,0,831,1,516,0,0,243,187,0,0,0,0,0,0,1,4,2016,1,11,3,23573,16,522,0,1,0,1,3,1
407,407,7,3,4,6,18,0,138,20,12,11,863,18,90000863,90000522,90000516,0,1,2,1,1,4,12,0,1115,3,522,0,0,694,612,0,0,0,1,0,0,1,4,2016,1,21,10,23574,14,516,0,1,0,1,1,3
408,408,8,0,3,7,36,0,64,13,11,14,864,17,90000864,90000523,90000526,0,1,1,1,0,0,27,0,1115,2,523,0,0,435,317,0,0,0,0,0,0,1,1,2016,1,10,3,23603,11,526,0,3,0,1,1,0
409,409,9,1,2,0,5,4,94,21,14,11,864,18,90000864,90000526,90000523,1,0,3,0,1,1,18,0,1115,1,526,0,0,578,454,0,0,0,0,0,0,1,1,2016,1,7,2,23604,14,523,0,1,0,0,0,1
410,410,10,2,5,4,15,0,88,8,6,16,865,18,90000865,90000511,90000525,0,2,0,0,0,2,16,0,1115,1,511,0,0,368,273,0,0,1,0,0,0,1,2,2016,1,13,2,23632,29,525,0,4,0,1,2,2
411,411,11,1,7,10,30,0,96,23,14,7,865,17,90000865,90000525,90000511,0,2,1,0,0,2,5,0,1115,2,525,0,0,613,511,0,0,0,1,0,0,1,2,2016,1,19,2,23633,19,511,0,1,0,1,2,2
412,412,12,0,1,4,18,0,60,12,4,14,866,18,90000866,90000524,90000519,0,3,7,0,0,0,20,0,1115,9,524,0,0,399,299,0,0,0,0,0,0,1,3,2016,1,12,3,23662,18,519,0,2,0,1,3,0
413,413,13,2,2,10,20,5,165,25,14,4,866,18,90000866,90000519,90000524,1,0,3,0,1,3,23,0,1115,3,519,0,0,600,482,0,0,1,0,0,0,1,3,2016,1,16,11,23663,16,524,0,1,0,0,0,3
414,414,14,0,3,10,30,4,95,20,11,14,867,17,90000867,90000508,90000512,1,0,4,0,0,0,27,0,1115,1,508,0,0,415,296,0,0,0,0,0,0,1,0,2016,1,9,1,23691,16,512,0,0,0,0,0,0
415,415,15,0,2,9,22,4,94,21,14,11,867,17,90000867,90000512,90000508,1,0,0,0,0,0,22,0,1115,2,512,0,0,521,411,0,0,0,0,0,0,1,0,2016,1,11,4,23692,23,508,0,1,0,0,0,0
416,416,16,0,9,7,36,3,125,20,18,13,868,18,90000868,90000518,90000513,1,0,1,0,1,1,16,0,1115,3,518,0,0,582,513,0,0,0,0,0,0,1,0,2016,1,22,7,23719,16,513,0,2,0,0,0,1
417,417,17,0,3,3,21,0,68,15,13,18,868,17,90000868,90000513,90000518,0,1,6,1,0,0,12,1,1115,0,513,0,0,411,323,0,0,0,0,0,0,1,0,2016,1,11,1,23720,21,518,0,2,0,1,1,0
418,418,18,0,0,4,24,0,50,22,11,10,869,18,90000869,90000520,90000509,0,4,1,0,0,0,18,0,1115,1,520,0,0,643,548,0,0,0,0,0,0,1,4,2016,1,9,5,23749,9,509,0,0,0,1,3,0
419,419,19,3,4,3,12,4,161,19,10,11,869,18,90000869,90000509,90000520,1,0,5,0,1,4,16,0,1115,6,509,0,0,351,260,0,0,0,0,0,0,1,4,2016,1,15,5,23750,18,520,0,1,0,0,0,3
420,420,0,1,6,9,32,0,91,11,5,18,859,18,90000859,90000509,90000516,0,0,3,0,0,1,20,0,1115,1,509,0,0,730,643,0,0,0,0,0,0,1,2,2016,1,22,6,23458,13,516,0,2,0,0,0,1
421,421,1,2,0,4,19,0,123,27,16,5,859,18,90000859,90000516,90000509,0,1,5,1,1,2,27,0,1115,3,516,0,0,435,338,0,0,0,0,0,0,1,2,2016,1,9,5,23459,15,509,0,0,0,1,1,2
422,422,0,0,4,10,27,0,62,20,6,10,857,17,90000857,90000525,90000515,0,0,2,0,0,0,11,0,1115,11,525,0,0,563,423,0,0,0,0,0,0,1,3,2016,1,13,4,22785,19,515,0,0,0,0,0,0
423,423,1,2,1,7,19,4,147,21,10,6,857,18,90000857,90000515,90000525,1,0,4,0,1,3,20,0,1115,1,515,0,0,302,162,0,0,0,0,0,0,1,3,2016,1,6,5,22786,24,525,0,1,0,0,0,3
424,424,2,0,3,10,23,5,83,16,5,7,858,17,90000858,90000523,90000527,1,0,2,0,0,0,28,0,1014,2,523,0,0,254,172,0,0,0,0,0,0,1,0,2016,1,12,2,22814,10,527,0,1,0,0,0,0
425,425,3,0,12,9,29,4,104,24,10,6,858,18,90000858,90000527,90000523,1,0,2,0,0,0,15,0,1115,4,527,0,0,764,644,0,0,0,0,0,0,1,0,2016,1,24,2,22815,16,523,0,0,0,0,0,0
426,426,0,0,2,3,15,0,86,18,6,13,850,18,90000850,90000521,90000512,0,0,4,1,1,2,13,0,1115,1,521,0,0,385,271,0,0,1,0,0,0,1,1,2016,1,13,3,22180,15,512,0,0,0,0,0,2
427,427,1,0,12,7,36,0,99,20,12,6,850,18,90000850,90000512,90000521,0,2,1,0,0,1,13,0,1115,0,512,0,0,528,424,0,0,1,0,0,0,1,1,2016,1,29,5,22181,15,521,0,2,0,1,2,1
428,428,2,0,2,2,2,0,63,13,12,13,851,15,90000851,90000511,90000522,0,3,4,0,0,1,18,1,1027,3,511,0,0,272,187,0,0,0,0,0,0,1,3,2016,1,12,3,22207,22,522,0,3,0,1,3,1
429,429,3,1,4,2,19,0,116,19,12,13,851,17,90000851,90000522,90000511,0,1,2,1,1,3,16,0,1106,0,522,0,0,648,550,0,0,1,0,0,0,1,3,2016,1,19,7,22208,14,511,0,1,0,1,1,3
430,430,4,1,0,2,7,0,113,15,6,15,852,18,90000852,90000513,90000514,0,2,2,0,1,3,39,0,1115,2,513,0,0,306,188,0,0,2,0,0,0,1,2,2016,1,11,5,22235,27,514,0,1,0,1,2,3
431,431,5,1,3,11,36,0,99,21,14,6,852,18,90000852,90000514,90000513,0,3,2,0,0,2,9,0,1115,2,514,0,0,606,468,0,0,0,0,0,0,1,2,2016,1,14,5,22236,12,513,0,2,0,1,3,2
432,432,6,1,5,9,22,0,102,21,13,10,853,17,90000853,90000526,90000508,0,1,1,1,1,2,11,0,1100,3,526,0,0,613,544,0,0,1,0,0,0,1,1,2016,1,18,6,22264,13,508,0,1,0,1,1,2
433,433,7,1,3,4,22,0,63,4,10,13,853,17,90000853,90000508,90000526,0,2,4,0,0,1,20,0,1115,0,508,0,0,289,206,0,0,0,0,0,2,1,1,2016,1,7,2,22265,10,526,0,2,0,1,2,1
434,434,8,2,0,0,9,0,77,14,4,11,854,18,90000854,90000517,90000519,0,1,1,1,1,2,16,0,1115,1,517,0,0,318,222,0,0,0,0,0,0,1,1,2016,1,6,4,22292,13,519,0,2,0,1,1,2
435,435,9,1,3,12,58,0,111,25,11,4,854,18,90000854,90000519,90000517,0,2,2,0,0,1,19,0,1115,2,519,0,0,681,562,0,0,0,0,0,0,1,1,2016,1,12,2,22293,15,517,0,0,0,1,2,1
436,436,10,2,3,7,18,5,142,24,19,10,855,18,90000855,90000520,90000524,1,0,4,0,1,2,15,0,1115,2,520,0,0,431,313,0,0,0,0,0,0,1,0,2016,1,13,5,22322,15,524,0,1,0,0,0,2
437,437,11,0,5,4,30,0,80,15,10,20,855,18,90000855,90000524,90000520,0,2,3,0,0,0,30,0,1115,5,524,0,0,435,312,0,0,0,0,0,0,1,0,2016,1,12,4,22323,24,520,0,1,0,1,2,0
438,438,12,1,0,7,36,0,106,12,10,15,856,18,90000856,90000518,90000510,0,1,3,1,0,1,33,0,1115,0,518,0,0,466,350,0,0,0,0,0,0,1,1,2016,1,11,7,22350,23,510,0,3,0,1,1,1
439,439,13,1,0,3,27,0,98,22,14,10,856,18,90000856,90000510,90000518,0,1,6,1,0,1,13,0,1115,0,510,0,0,417,280,0,0,0,0,0,0,1,1,2016,1,9,4,22351,20,518,0,1,0,1,1,1
440,440,0,1,4,6,34,0,93,23,14,7,849,17,90000849,90000514,90000511,0,0,3,0,0,1,18,0,1014,2,514,0,0,537,429,0,0,0,0,0,0,1,2,2016,1,12,4,22064,10,511,0,0,0,0,0,1
441,441,1,2,1,1,16,0,102,13,9,18,849,18,90000849,90000511,90000514,0,1,2,1,1,2,21,0,1115,0,511,0,0,309,184,0,0,0,0,0,0,1,2,2016,1,10,5,22065,22,514,0,2,0,1,1,2
442,442,0,1,1,5,14,4,111,22,9,7,846,18,90000846,90000510,90000509,1,0,2,0,1,2,10,0,1115,5,510,0,0,588,495,0,0,1,0,0,0,1,0,2016,1,9,4,21540,18,509,0,0,0,0,0,2
443,443,1,0,4,5,25,0,67,21,7,9,846,18,90000846,90000509,90000510,0,2,2,0,0,0,15,0,1115,2,509,0,0,481,401,0,0,0,0,0,0,1,0,2016,1,20,2,21541,14,510,0,0,0,1,2,0
444,444,2,2,0,4,14,0,84,20,7,11,847,17,90000847,90000515,90000526,0,2,6,0,0,2,25,0,1115,1,515,0,0,304,192,0,0,0,0,0,0,1,2,2016,1,4,2,21568,6,526,0,0,0,1,2,2
445,445,3,2,10,4,32,0,125,23,10,7,847,18,90000847,90000526,90000515,0,2,0,0,0,2,12,0,1115,1,526,0,0,723,596,0,0,0,0,0,0,1,2,2016,1,31,9,21569,16,515,0,0,0,1,2,2
446,446,4,2,2,2,19,0,118,16,12,15,848,18,90000848,90000524,90000518,0,1,7,1,1,2,21,0,1115,4,524,0,0,377,246,0,0,0,0,0,0,1,1,2016,1,9,4,21597,23,518,0,2,0,1,1,2
447,447,5,1,5,6,15,0,87,17,14,14,848,18,90000848,90000518,90000524,0,2,2,0,0,1,14,0,1115,2,518,0,0,537,410,0,0,0,0,0,0,1,1,2016,1,22,9,21598,14,524,0,2,0,1,2,1
448,448,0,1,2,4,19,0,71,24,10,6,840,18,90000840,90000519,90000513,0,0,0,1,0,1,7,0,1115,1,519,0,0,644,537,0,0,0,0,0,0,1,1,2016,1,16,3,20850,10,513,0,0,0,0,0,1
449,449,1,0,2,5,21,0,62,18,6,10,840,18,90000840,90000513,90000519,0,1,2,1,0,1,9,0,1115,1,513,0,0,453,347,0,0,0,0,0,0,1,1,2016,1,10,2,20851,15,519,0,1,0,1,1,1
450,450,2,1,3,3,12,4,113,20,6,10,841,18,90000841,90000522,90000525,1,0,3,0,1,1,20,0,1115,2,522,0,0,522,382,0,0,0,0,0,0,1,0,2016,1,14,9,20878,19,525,0,0,0,0,0,1
451,451,3,0,1,9,40,0,80,21,10,6,841,16,90000841,90000525,90000522,0,1,6,1,0,0,19,0,1078,3,525,0,0,446,325,0,0,0,0,0,0,1,0,2016,1,14,2,20879,6,522,0,1,0,1,1,0
452,452,4,1,3,5,15,0,80,18,14,16,842,17,90000842,90000516,90000523,0,2,3,0,0,1,10,0,1115,6,516,0,0,554,485,0,0,0,0,0,0,1,2,2016,1,14,7,20908,15,523,0,1,0,1,2,1
453,453,5,2,4,5,15,0,113,15,14,14,842,18,90000842,90000523,90000516,0,1,6,1,1,2,21,0,1115,3,523,0,0,627,559,0,0,0,0,0,0,1,2,2016,1,14,5,20909,15,516,0,3,0,1,1,2
454,454,6,0,5,7,22,5,102,16,7,10,843,18,90000843,90000527,90000521,1,0,10,0,0,0,14,1,1115,0,527,0,0,447,333,0,0,0,0,0,0,1,0,2016,1,13,3,20936,19,521,0,2,0,0,0,0
455,455,7,0,9,12,38,5,125,21,10,6,843,17,90000843,90000521,90000527,1,0,3,0,0,0,18,0,1107,1,521,0,0,374,276,0,0,0,0,0,0,1,0,2016,1,27,11,20937,14,527,0,1,0,0,0,0
456,456,8,0,4,5,22,0,65,21,12,14,844,18,90000844,90000512,90000520,0,1,4,1,0,0,7,0,1115,0,512,0,0,447,333,0,0,0,0,0,0,1,1,2016,1,16,3,20965,12,520,0,0,0,1,1,0
457,457,9,1,4,9,29,4,119,22,13,12,844,18,90000844,90000520,90000512,1,0,3,0,1,1,11,0,1115,3,520,0,0,333,214,0,0,0,0,0,0,1,1,2016,1,13,5,20966,15,512,0,0,0,0,0,1
458,458,10,0,3,7,29,0,83,19,12,13,845,18,90000845,90000508,90000517,0,2,3,0,0,1,11,0,1115,2,508,0,0,534,438,0,0,0,0,0,0,1,2,2016,1,12,5,20993,20,517,0,1,0,1,2,1
459,459,11,1,0,5,18,0,111,17,13,13,845,17,90000845,90000517,90000508,0,1,4,1,1,2,15,0,1115,1,517,0,0,417,338,0,0,0,0,0,0,1,2,2016,1,12,5,20994,27,508,0,2,0,1,1,2
460,460,0,1,1,6,23,0,91,13,4,12,839,18,90000839,90000513,90000512,0,0,3,1,0,1,28,0,1115,3,513,0,0,373,282,0,0,0,0,0,0,1,1,2016,1,15,5,20706,20,512,0,2,0,0,0,1
461,461,1,1,7,14,44,0,119,24,12,4,839,18,90000839,90000512,90000513,0,1,4,1,0,1,13,0,1115,0,512,0,0,592,494,0,0,0,0,0,0,1,1,2016,1,21,4,20707,20,513,0,1,0,1,1,1
462,462,0,0,2,7,28,0,58,17,6,11,838,18,90000838,90000518,90000515,0,0,0,0,0,0,13,0,1115,2,518,0,1,646,503,0,0,0,0,0,0,1,2,2016,1,11,1,20191,23,515,0,1,0,0,0,0
463,463,1,1,1,2,7,4,96,17,11,6,838,18,90000838,90000515,90000518,1,0,1,0,1,1,20,0,1115,1,515,0,0,438,297,0,0,0,0,0,0,1,2,2016,1,6,1,20192,24,518,0,3,0,0,0,1
464,464,0,0,1,6,23,0,72,19,10,11,830,18,90000830,90000521,90000516,0,0,2,0,0,0,22,0,1115,0,521,0,0,520,376,0,0,0,0,0,0,1,2,2016,1,12,4,19468,23,516,0,1,0,0,0,0
465,465,1,2,0,1,10,5,136,22,10,10,830,18,90000830,90000516,90000521,1,0,4,0,1,2,46,0,1115,3,516,0,0,465,343,0,0,0,0,0,0,1,2,2016,1,7,4,19469,14,521,0,0,0,0,0,2
466,466,2,3,6,9,14,4,138,6,3,21,831,18,90000831,90000523,90000514,1,0,2,0,1,3,27,0,1115,2,523,0,0,435,313,0,0,0,0,0,0,1,0,2016,1,18,5,19497,19,514,0,3,0,0,0,3
467,467,3,0,0,3,30,0,83,26,21,3,831,18,90000831,90000514,90000523,0,3,2,0,0,0,31,0,1115,2,514,0,0,612,503,0,0,0,0,0,0,1,0,2016,1,11,2,19498,16,523,0,2,0,1,3,0
468,468,4,0,1,2,19,0,52,17,6,11,832,15,90000832,90000509,90000522,0,3,3,0,0,0,22,0,1089,1,509,0,0,276,199,0,0,0,0,0,0,1,3,2016,1,12,4,19526,10,522,0,1,0,1,3,0
469,469,5,2,5,3,15,0,135,22,12,7,832,18,90000832,90000522,90000509,0,1,5,1,1,3,18,0,1115,1,522,0,1,802,696,0,0,0,0,0,0,1,3,2016,1,18,7,19527,20,509,0,1,0,1,1,3
470,470,6,1,4,6,16,0,79,19,14,11,833,18,90000833,90000526,90000524,0,1,3,1,0,1,15,0,1115,1,526,0,0,630,516,0,0,0,0,0,0,1,1,2016,1,10,3,19553,16,524,0,2,0,1,1,1
471,471,7,1,4,3,28,0,85,13,11,14,833,17,90000833,90000524,90000526,0,1,2,1,0,1,28,0,1115,2,524,0,0,322,216,0,0,0,0,0,0,1,1,2016,1,12,4,19554,14,526,0,3,0,1,1,1
472,472,8,0,2,2,14,5,86,20,11,14,834,17,90000834,90000517,90000527,1,0,1,0,0,0,28,0,1115,1,517,0,0,340,250,0,0,0,0,0,0,1,0,2016,1,10,2,19583,20,527,0,0,0,0,0,0
473,473,9,0,10,6,39,2,102,21,14,11,834,18,90000834,90000527,90000517,1,0,2,0,0,0,12,0,1115,2,527,0,0,559,464,0,0,0,0,0,0,1,0,2016,1,23,1,19584,18,517,0,1,0,0,0,0
474,474,10,1,3,4,11,0,64,15,4,10,835,18,90000835,90000520,90000510,0,1,3,1,0,1,24,0,1115,0,520,0,0,374,266,0,0,0,0,0,0,1,1,2016,1,10,2,19613,12,510,0,2,0,1,1,1
475,475,11,1,6,11,50,0,122,22,9,4,835,18,90000835,90000510,90000520,0,1,1,1,0,1,11,0,1115,3,510,0,0,607,493,0,0,0,0,0,0,1,1,2016,1,25,5,19614,23,520,0,1,0,1,1,1
476,476,12,0,2,1,21,0,48,15,11,11,836,18,90000836,90000525,90000519,0,2,5,0,0,0,11,0,1115,5,525,0,0,420,275,0,0,0,0,0,0,1,2,2016,1,7,1,19643,10,519,0,3,0,1,2,0
477,477,13,1,3,4,14,4,108,14,10,12,836,18,90000836,90000519,90000525,1,0,1,0,1,2,16,0,1115,4,519,0,0,433,290,0,0,1,0,0,0,1,2,2016,1,15,7,19644,10,525,0,3,0,0,0,2
478,478,14,1,6,4,11,4,120,18,11,14,837,15,90000837,90000511,90000508,1,0,7,0,1,1,22,0,1115,1,511,0,0,364,267,0,0,0,0,0,0,1,0,2016,1,16,5,19671,16,508,0,1,0,0,0,1
479,479,15,0,4,12,49,0,108,19,14,11,837,18,90000837,90000508,90000511,0,1,4,1,0,0,19,1,1115,2,508,0,0,590,501,0,0,0,0,0,0,1,0,2016,1,21,6,19672,21,511,0,2,0,1,1,0
480,480,0,0,1,4,16,4,86,20,15,10,826,18,90000826,90000524,90000511,1,0,4,0,0,0,29,0,1115,4,524,0,0,405,284,0,0,0,0,0,0,1,0,2016,1,5,1,18678,16,511,0,2,0,0,0,0
