,Unnamed: 0,index,Assists,BlockedShots,CornersWon,Crosses,DefenderCleanSheets,FantasyPoints,FantasyPointsDraftKings,FantasyPointsMondogoal,Fouled,Fouls,GameId,Games,GlobalGameId,GlobalOpponentId,GlobalTeamId,GoalkeeperCleanSheets,GoalkeeperGoalsAgainst,GoalkeeperSaves,GoalkeeperSingleGoalAgainst,GoalkeeperWins,Goals,Interceptions,LastManTackle,Minutes,Offsides,OpponentId,OwnGoals,Passes,PassesCompleted,PenaltiesConceded,PenaltiesWon,PenaltyKickGoals,PenaltyKickMisses,PenaltyKickSaves,RedCards,RoundId,Score,Season,SeasonType,Shots,ShotsOnGoal,StatId,TacklesWon,TeamId,Touches,YellowCards,YellowRedCards,goal_against_label,GA_unique_label,goal_label
416,416,18,0,3,5,20,0,66,66,16,6,10,5538,13,90005538,90000517,90000522,0,3,6,0,0,1,13,0,1115,3,517,0,411,311,0,0,0,0,0,0,73,1,2017,1,10,4,331819,13,522,590,2,0,1,3,1
417,417,19,3,6,6,27,0,143,143,21,10,6,5538,14,90005538,90000522,90000517,0,1,3,1,1,3,11,0,1115,4,522,0,684,605,0,0,0,0,0,0,73,3,2017,1,29,10,331820,9,517,893,1,0,1,1,3
418,418,20,1,4,7,18,4,109,109,20,11,15,5543,14,90005543,90000972,90000516,1,0,2,0,1,2,5,0,1115,1,972,0,769,664,0,1,1,0,0,0,73,3,2017,1,18,6,331857,6,516,965,0,0,0,0,2
419,419,21,0,2,5,23,0,64,64,21,14,12,5543,14,90005543,90000516,90000972,0,3,4,0,0,0,19,0,1115,2,516,1,360,257,1,0,0,0,0,0,73,0,2017,1,11,3,331858,13,972,568,1,0,1,3,0
420,420,2,0,2,6,22,3,101,101,22,15,10,5528,13,90005528,90000513,90000515,1,0,1,0,1,1,15,0,1115,1,513,0,684,563,0,0,0,0,0,0,73,1,2017,1,12,4,327799,15,515,932,1,0,0,0,1
421,421,3,0,2,1,15,0,45,45,13,10,14,5528,14,90005528,90000515,90000513,0,1,2,1,0,0,21,0,1115,1,515,0,321,202,0,0,0,0,0,0,73,0,2017,1,6,1,327800,14,513,550,3,0,1,1,0
422,422,6,3,2,4,25,0,132,132,12,6,13,5533,13,90005533,90000508,90000520,0,1,4,1,1,3,12,0,1115,2,508,0,584,477,0,0,0,0,0,0,73,3,2017,1,15,9,326614,20,520,812,3,0,1,1,3
423,423,7,1,3,7,23,0,88,88,25,13,7,5533,14,90005533,90000520,90000508,0,3,4,0,0,1,18,0,1115,0,520,0,511,414,0,0,0,0,0,0,73,1,2017,1,11,5,326615,14,508,779,0,0,1,3,1
424,424,30,1,0,1,9,0,55,55,15,10,15,5525,14,90005525,90000516,90000509,0,2,3,0,0,1,16,0,1115,1,516,0,437,324,0,0,0,0,0,0,73,1,2017,1,7,1,327122,12,509,636,2,0,1,2,1
425,425,31,2,2,9,23,0,102,102,15,13,10,5525,14,90005525,90000509,90000516,0,1,0,1,1,2,14,0,1115,4,509,0,670,566,0,0,0,0,0,0,73,2,2017,1,15,5,327123,14,516,871,4,0,1,1,2
426,426,32,0,2,2,19,0,76,76,17,11,12,5527,14,90005527,90000524,90000857,0,2,7,0,0,1,18,0,1115,2,524,0,366,227,0,0,0,0,0,0,73,1,2017,1,5,2,327160,21,857,588,2,0,1,2,1
427,427,33,2,10,12,33,0,134,134,20,12,11,5527,14,90005527,90000857,90000524,0,1,1,1,1,2,11,0,1115,0,857,0,543,451,0,0,0,0,0,0,73,2,2017,1,33,10,327161,12,524,834,1,0,1,1,2
428,428,10,1,4,4,14,4,102,102,13,13,16,5532,14,90005532,90000512,90000511,1,0,2,0,1,1,14,0,1115,2,512,0,471,362,0,0,0,0,0,0,73,1,2017,1,14,6,325112,15,511,711,3,0,0,0,1
429,429,11,0,0,5,24,0,57,57,19,16,13,5532,14,90005532,90000511,90000512,0,1,5,1,0,0,7,0,1115,1,511,0,536,417,0,0,0,0,0,0,73,0,2017,1,6,2,325113,10,512,743,2,0,1,1,0
430,430,24,0,2,12,34,0,66,66,18,12,10,5524,14,90005524,90000522,90000525,0,1,1,1,0,0,16,0,1115,2,522,0,410,297,0,0,0,0,0,0,73,0,2017,1,11,4,325385,12,525,639,2,0,1,1,0
431,431,25,0,6,4,27,5,120,120,20,11,11,5524,13,90005524,90000525,90000522,1,0,4,0,1,1,24,0,1115,2,525,0,309,210,0,0,0,0,0,0,73,1,2017,1,12,4,325386,18,522,551,1,0,0,0,1
432,432,26,2,3,10,28,0,95,95,0,10,13,5526,14,90005526,90000521,90000514,0,2,5,0,0,2,9,0,1044,0,521,0,350,255,1,0,0,0,0,1,73,2,2017,1,15,9,325423,12,514,563,6,0,1,2,2
433,433,27,0,5,10,45,0,104,104,18,12,10,5526,12,90005526,90000514,90000521,0,2,6,0,0,2,7,0,1115,3,514,0,645,552,0,0,1,0,0,0,73,2,2017,1,18,7,325424,5,521,881,2,0,1,2,2
434,434,28,0,6,9,34,0,65,65,21,12,13,5530,14,90005530,90000973,90000523,0,3,1,0,0,0,14,0,1115,3,973,0,589,473,1,0,0,0,0,0,73,0,2017,1,15,2,325460,12,523,815,0,0,1,3,0
435,435,29,2,1,3,12,3,128,128,21,13,11,5530,14,90005530,90000523,90000973,1,0,2,0,1,3,21,0,1115,0,523,0,460,344,0,1,1,0,0,0,73,3,2017,1,11,4,325461,13,973,696,1,0,0,0,3
436,436,30,0,3,6,22,0,73,73,15,14,10,5531,14,90005531,90000527,90000972,0,1,4,1,0,0,12,0,1115,10,527,0,362,246,2,0,0,0,0,0,73,0,2017,1,18,5,325498,16,972,578,4,0,1,1,0
437,437,31,0,10,11,25,4,110,110,15,9,14,5531,13,90005531,90000972,90000527,1,0,4,0,1,1,24,1,1115,1,972,0,472,387,0,1,1,0,0,0,73,1,2017,1,21,6,325499,6,527,703,2,0,0,0,1
438,438,36,2,2,3,9,3,104,104,13,10,14,5529,13,90005529,90000526,90000517,1,0,1,0,1,2,25,0,1115,3,526,0,646,534,0,0,0,0,0,0,73,2,2017,1,11,5,325613,10,517,856,3,0,0,0,2
439,439,37,0,3,2,25,0,57,57,17,13,10,5529,14,90005529,90000517,90000526,0,2,3,0,0,0,15,0,1115,3,517,0,451,343,0,0,0,0,0,0,73,0,2017,1,11,1,325614,12,526,655,3,0,1,2,0
440,440,0,1,3,5,27,4,126,126,20,15,11,5514,13,90005514,90000522,90000511,1,0,3,0,1,1,13,0,1115,3,522,0,697,604,0,0,0,0,0,0,73,1,2017,1,21,6,323706,14,511,918,2,0,0,0,1
441,441,1,0,2,5,14,0,50,50,12,10,16,5514,14,90005514,90000511,90000522,0,1,5,1,0,0,22,0,1115,1,511,0,353,261,0,0,0,0,0,0,73,0,2017,1,9,3,323707,10,522,556,3,0,1,1,0
442,442,2,3,7,2,16,3,145,145,20,12,15,5515,13,90005515,90000973,90000515,1,0,3,0,1,3,15,0,1115,4,973,0,765,673,0,0,0,0,0,0,73,3,2017,1,16,4,323744,16,515,968,0,0,0,0,3
443,443,3,0,4,5,16,0,52,52,21,15,12,5515,14,90005515,90000515,90000973,0,3,1,0,0,0,18,0,1115,1,515,0,442,353,0,0,0,0,0,0,73,0,2017,1,9,3,323745,14,973,661,1,0,1,3,0
444,444,4,0,2,1,12,0,51,51,16,13,16,5516,12,90005516,90000527,90000857,0,1,6,1,0,0,9,0,1115,3,527,0,351,222,1,0,0,0,1,0,73,0,2017,1,9,2,323782,10,857,510,2,0,1,1,0
445,445,5,0,3,6,19,4,100,100,24,16,13,5516,14,90005516,90000857,90000527,1,0,2,0,1,1,9,0,1115,0,857,0,495,396,0,1,0,1,0,0,73,1,2017,1,22,7,323783,5,527,687,0,0,0,0,1
446,446,6,0,0,2,11,0,45,45,16,19,22,5521,14,90005521,90000516,90000525,0,2,5,0,0,0,18,0,1115,3,516,0,323,227,0,0,0,0,0,0,73,0,2017,1,5,2,323819,9,525,553,2,0,1,2,0
447,447,7,2,2,5,22,4,139,139,22,22,18,5521,14,90005521,90000525,90000516,1,0,2,0,1,2,14,0,1115,3,525,0,564,456,0,0,0,0,0,0,73,2,2017,1,14,7,323820,15,516,796,1,0,0,0,2
448,448,8,0,4,12,48,4,105,105,17,10,11,5522,18,90005522,90000521,90000520,1,0,3,0,0,0,11,0,1115,2,521,0,626,552,0,0,0,0,0,0,73,0,2017,1,16,4,323857,14,520,866,2,0,0,0,0
449,449,9,0,1,3,12,4,66,66,14,10,10,5522,18,90005522,90000520,90000521,1,0,4,0,0,0,13,0,1115,1,520,0,260,160,0,0,0,0,0,1,73,0,2017,1,5,3,323858,13,521,471,1,0,0,0,0
450,450,10,0,4,5,16,0,59,59,13,6,15,5523,14,90005523,90000524,90000972,0,3,6,0,0,0,25,0,1115,4,524,0,431,312,0,0,0,0,0,0,73,0,2017,1,11,5,323895,14,972,624,2,0,1,3,0
451,451,11,2,13,5,19,4,159,159,26,15,6,5523,14,90005523,90000972,90000524,1,0,5,0,1,3,6,0,1115,2,972,0,755,662,0,0,0,0,0,0,73,3,2017,1,30,10,323896,5,524,971,0,0,0,0,3
452,452,12,0,3,12,41,0,84,84,22,10,10,5518,14,90005518,90000526,90000523,0,3,1,0,0,1,12,0,1115,1,526,0,586,475,0,0,0,0,0,0,73,1,2017,1,10,4,323932,20,523,823,0,0,1,3,1
453,453,13,3,4,0,15,0,130,130,21,10,11,5518,14,90005518,90000523,90000526,0,1,4,1,1,3,23,0,1115,3,523,0,394,287,0,0,0,0,0,0,73,3,2017,1,14,4,323933,16,526,648,0,0,1,1,3
454,454,14,1,3,9,27,0,116,116,18,18,11,5519,14,90005519,90000512,90000517,0,1,2,1,1,2,15,0,1115,1,512,0,704,596,0,0,0,0,0,0,73,2,2017,1,18,6,323968,19,517,942,3,0,1,1,2
455,455,15,1,0,1,13,0,64,64,13,10,19,5519,14,90005519,90000517,90000512,0,2,4,0,0,1,13,0,1115,0,517,0,450,339,0,0,0,0,0,0,73,1,2017,1,6,3,323969,18,512,661,2,0,1,2,1
456,456,2,0,4,12,25,0,54,54,9,4,16,5517,14,90005517,90000508,90000514,0,1,2,1,0,0,21,0,1115,2,508,0,344,234,0,0,0,0,0,0,73,0,2017,1,13,4,323554,13,514,572,3,0,1,1,0
457,457,3,0,3,4,19,5,107,107,27,16,5,5517,13,90005517,90000514,90000508,1,0,4,0,1,1,12,0,1115,4,514,0,602,503,0,0,0,0,0,0,73,1,2017,1,10,3,323555,11,508,857,0,0,0,0,1
458,458,4,0,0,3,11,0,57,57,20,11,11,5520,14,90005520,90000513,90000509,0,2,2,0,0,1,15,0,1115,2,513,0,597,473,0,0,0,0,0,0,73,1,2017,1,10,3,323592,12,509,830,1,0,1,2,1
459,459,5,2,5,9,29,0,105,105,15,10,11,5520,13,90005520,90000509,90000513,0,1,0,1,1,2,10,0,1114,1,509,0,403,281,0,0,0,0,0,0,73,2,2017,1,15,4,323593,19,513,648,2,1,1,1,2
460,460,10,0,0,1,15,0,41,41,11,6,11,5507,14,90005507,90000511,90000526,0,1,1,1,0,0,19,0,1115,2,511,0,318,206,0,0,0,0,0,0,73,0,2017,1,6,1,321172,18,526,524,4,0,1,1,0
461,461,11,0,2,3,20,4,96,96,20,11,6,5507,14,90005507,90000526,90000511,1,0,1,0,1,1,14,0,1115,2,526,0,650,550,0,0,0,0,0,0,73,1,2017,1,13,2,321173,15,511,888,2,0,0,0,1
462,462,26,0,4,9,29,0,78,78,16,21,19,5508,14,90005508,90000517,90000524,0,1,4,1,0,0,11,0,1115,0,517,0,483,375,0,0,0,0,0,0,73,0,2017,1,13,4,321522,19,524,747,3,0,1,1,0
463,463,27,1,6,3,20,3,119,119,13,18,21,5508,13,90005508,90000524,90000517,1,0,4,0,1,1,30,0,1115,1,524,0,324,223,0,0,0,0,0,0,73,1,2017,1,15,6,321523,15,517,593,3,0,0,0,1
464,464,28,0,3,2,20,0,51,51,16,15,13,5511,12,90005511,90000520,90000973,0,1,1,1,0,0,15,0,1115,2,520,0,471,353,0,0,0,0,0,0,73,0,2017,1,6,2,321560,15,973,687,3,0,1,1,0
465,465,29,1,5,5,28,3,99,99,12,13,15,5511,14,90005511,90000973,90000520,1,0,1,0,1,1,21,0,1115,3,973,0,574,446,0,0,0,0,0,0,73,1,2017,1,15,3,321561,7,520,806,4,0,0,0,1
466,466,36,0,1,4,18,0,71,71,21,7,9,5504,13,90005504,90000515,90000527,0,2,1,0,0,2,19,0,1115,4,515,0,332,222,0,0,0,0,0,0,73,2,2017,1,7,3,321712,13,527,571,0,0,1,2,2
467,467,37,2,9,12,48,0,109,109,18,9,7,5504,12,90005504,90000527,90000515,0,2,1,0,0,2,11,0,1115,5,527,0,707,593,0,0,0,0,0,0,73,2,2017,1,20,3,321713,7,515,929,2,0,1,2,2
468,468,10,2,4,5,28,0,95,95,15,13,18,5512,14,90005512,90000525,90000513,0,3,3,0,0,2,15,0,1115,3,525,0,450,323,0,0,0,0,0,0,73,2,2017,1,12,4,319669,12,513,686,2,0,1,3,2
469,469,11,3,1,3,24,0,126,126,19,15,12,5512,13,90005512,90000513,90000525,0,2,2,0,1,3,15,0,1115,3,513,0,402,295,0,0,0,0,0,0,73,3,2017,1,12,6,319670,14,525,671,2,0,1,2,3
470,470,24,0,5,4,16,0,56,56,18,11,9,5505,14,90005505,90000523,90000522,0,3,2,0,0,0,25,0,1115,2,523,0,340,238,1,0,0,0,0,0,73,0,2017,1,13,2,319935,13,522,559,2,0,1,3,0
471,471,25,2,2,7,37,4,151,151,18,9,11,5505,13,90005505,90000522,90000523,1,0,2,0,1,3,19,0,1115,1,522,0,537,438,0,0,1,0,0,0,73,3,2017,1,15,5,319936,14,523,766,1,0,0,0,3
472,472,26,0,2,7,20,0,75,75,24,10,6,5506,14,90005506,90000509,90000521,0,3,3,0,0,1,21,0,1115,3,509,0,324,238,0,1,1,0,0,0,73,1,2017,1,13,5,319973,12,521,531,0,0,1,3,1
473,473,27,3,9,7,19,0,131,131,20,6,10,5506,14,90005506,90000521,90000509,0,1,4,1,1,3,14,0,1115,3,521,0,607,521,1,0,0,0,0,0,73,3,2017,1,23,6,319974,11,509,817,0,0,1,1,3
474,474,28,2,6,13,28,0,100,100,15,15,20,5510,14,90005510,90000857,90000508,0,3,4,0,0,2,12,0,1115,0,857,0,614,503,0,0,0,0,0,0,73,2,2017,1,20,4,320011,7,508,848,2,0,1,3,2
475,475,29,2,2,4,11,0,115,115,18,19,16,5510,13,90005510,90000508,90000857,0,2,2,0,1,3,22,0,1115,5,508,0,272,156,0,0,0,0,0,0,73,3,2017,1,16,7,320012,10,857,489,2,0,1,2,3
476,476,30,1,3,7,20,0,88,88,13,16,15,5513,14,90005513,90000972,90000512,0,3,3,0,0,3,6,0,1115,0,972,0,383,278,1,1,1,0,0,0,73,3,2017,1,16,6,320049,3,512,581,4,0,1,3,3
477,477,31,2,2,4,25,0,113,113,17,16,18,5513,11,90005513,90000512,90000972,0,3,3,0,0,3,5,0,1115,2,512,0,504,396,1,1,1,0,0,0,73,3,2017,1,16,6,320050,15,972,698,2,0,1,3,3
478,478,36,1,7,12,47,0,103,103,21,11,7,5509,14,90005509,90000514,90000516,0,4,2,0,0,2,12,0,1115,3,514,0,787,713,0,0,0,0,0,0,73,2,2017,1,21,4,320163,5,516,1017,1,0,1,3,2
479,479,37,4,2,3,6,0,120,120,13,7,11,5509,13,90005509,90000516,90000514,0,2,2,0,1,4,12,0,1115,0,516,0,231,137,0,0,0,0,0,0,73,4,2017,1,13,6,320164,13,514,418,3,0,1,2,3
480,480,14,0,1,7,14,0,42,42,17,6,11,5500,14,90005500,90000973,90000972,0,1,3,1,0,0,7,0,1115,2,973,0,445,338,0,0,0,0,0,0,73,0,2017,1,6,2,317268,14,972,634,1,0,1,1,0
481,481,15,1,9,14,37,3,126,126,22,11,6,5500,13,90005500,90000972,90000973,1,0,2,0,1,1,11,1,1115,3,972,0,677,590,0,0,0,0,0,0,73,1,2017,1,18,4,317269,20,973,884,1,0,0,0,1
482,482,12,3,2,10,33,0,115,115,12,9,19,5503,12,90005503,90000508,90000515,0,4,4,0,0,3,13,0,1115,1,508,0,634,534,1,0,0,0,0,0,73,3,2017,1,11,3,315915,18,515,863,2,0,1,3,3
483,483,13,2,2,4,14,0,124,124,21,16,10,5503,14,90005503,90000515,90000508,0,3,0,0,1,4,15,0,1115,1,515,0,423,339,0,1,1,0,0,0,73,4,2017,1,13,9,315916,16,508,667,2,0,1,3,3
484,484,36,1,4,3,19,0,85,85,16,13,12,5498,13,90005498,90000513,90000517,0,1,5,1,0,1,21,0,1115,4,513,0,522,391,1,0,0,0,0,0,73,1,2017,1,11,2,316425,18,517,788,3,0,1,1,1
485,485,37,0,3,7,24,0,82,82,16,12,14,5498,14,90005498,90000517,90000513,0,1,1,1,0,1,20,0,1115,3,517,0,428,290,0,1,1,0,0,0,73,1,2017,1,14,6,316426,19,513,671,2,0,1,1,1
486,486,8,3,1,2,10,0,119,119,17,14,10,5495,13,90005495,90000516,90000511,0,1,4,1,1,3,14,0,1115,1,516,1,410,304,0,0,0,0,0,0,73,3,2017,1,12,4,313886,16,511,636,3,0,1,1,3
487,487,9,0,2,10,40,0,60,60,3,9,15,5495,14,90005495,90000511,90000516,0,3,1,0,0,0,24,0,1113,2,511,0,609,513,0,0,0,0,0,2,73,1,2017,1,15,5,313887,10,516,835,2,0,1,3,0
488,488,22,1,7,4,24,0,87,87,16,7,14,5494,14,90005494,90000522,90000514,0,2,5,0,0,1,18,0,1115,3,522,1,403,291,0,0,0,0,0,0,73,1,2017,1,19,5,314152,11,514,635,1,0,1,2,1
489,489,23,0,6,4,24,0,99,99,17,13,10,5494,14,90005494,90000514,90000522,0,1,4,1,1,1,16,0,1115,1,514,0,467,364,0,0,0,0,0,0,73,2,2017,1,24,6,314153,13,522,715,3,0,1,1,1
490,490,24,0,5,10,31,0,67,67,13,6,14,5496,13,90005496,90000521,90000857,0,2,2,0,0,0,24,0,1115,5,521,0,369,271,0,0,0,0,0,0,73,0,2017,1,15,4,314190,14,857,609,2,0,1,2,0
491,491,25,2,3,4,12,4,123,123,20,16,7,5496,14,90005496,90000857,90000521,1,0,4,0,1,2,12,0,1115,3,857,0,513,399,0,0,0,0,0,0,73,2,2017,1,11,4,314191,14,521,739,3,0,0,0,2
492,492,26,0,1,0,15,0,43,43,9,12,19,5497,14,90005497,90000524,90000523,0,5,11,0,0,0,14,0,1115,4,524,0,427,311,1,0,0,0,0,0,73,0,2017,1,1,0,314228,15,523,644,4,0,1,3,0
493,493,27,3,6,5,19,3,192,192,25,19,12,5497,14,90005497,90000523,90000524,1,0,0,0,1,5,7,0,1115,3,523,0,648,553,0,1,1,0,0,0,73,5,2017,1,31,16,314229,14,524,914,0,0,0,0,3
494,494,28,0,4,10,34,0,79,79,18,12,14,5502,14,90005502,90000512,90000520,0,3,1,0,0,0,10,0,1115,0,512,0,516,405,0,0,0,0,0,0,73,0,2017,1,19,3,314266,27,520,772,1,0,1,3,0
495,495,29,1,2,4,12,4,123,123,16,14,12,5502,14,90005502,90000520,90000512,1,0,3,0,1,3,14,0,1115,0,520,0,380,277,0,0,0,0,0,0,73,3,2017,1,10,4,314267,16,512,631,3,0,0,0,3
496,496,32,1,7,4,29,0,81,81,16,13,10,5499,12,90005499,90000526,90000525,0,3,0,0,0,1,12,0,1107,2,526,0,498,386,0,0,0,0,0,1,73,1,2017,1,19,5,314341,13,525,713,1,0,1,3,1
497,497,33,3,0,3,22,0,117,117,14,6,13,5499,14,90005499,90000525,90000526,0,1,5,1,1,3,20,0,1115,1,525,0,335,208,0,0,0,0,0,0,73,3,2017,1,12,3,314342,9,526,548,2,0,1,1,3
498,498,40,4,3,2,12,0,156,156,15,11,12,5501,14,90005501,90000527,90000509,0,1,2,1,1,5,19,0,1115,2,527,0,544,432,0,0,0,0,0,0,73,5,2017,1,21,11,314500,13,509,767,3,0,1,1,3
499,499,41,0,2,3,20,0,63,63,15,11,11,5501,14,90005501,90000509,90000527,0,5,5,0,0,1,21,0,1115,0,509,0,553,442,0,0,0,0,0,0,73,1,2017,1,11,3,314501,11,527,751,3,0,1,3,1
500,500,14,0,6,3,19,4,99,99,27,25,15,5492,12,90005492,90000525,90000521,1,0,2,0,1,0,14,0,1115,6,525,0,418,307,0,0,0,0,0,0,73,1,2017,1,15,1,294460,13,521,660,0,0,0,0,0
501,501,15,0,1,3,30,0,54,54,4,14,27,5492,14,90005492,90000521,90000525,0,1,1,1,0,0,14,0,1114,1,521,1,401,281,0,0,0,0,0,0,73,0,2017,1,12,2,294461,16,525,626,4,1,1,1,0
502,502,22,0,1,11,30,0,68,68,11,15,14,5486,14,90005486,90000509,90000508,0,3,1,0,0,1,21,0,1115,4,509,0,486,379,0,1,1,0,0,0,73,1,2017,1,10,3,294627,14,508,757,5,0,1,3,1
503,503,23,2,7,3,25,0,135,135,16,14,13,5486,14,90005486,90000508,90000509,0,1,2,1,1,3,24,0,1115,1,508,0,525,430,1,0,0,0,0,0,73,3,2017,1,18,3,294628,23,509,781,3,0,1,1,3
504,504,42,1,0,4,20,0,84,84,18,15,18,5488,13,90005488,90000517,90000527,0,1,7,1,0,1,13,0,1115,2,517,0,313,215,0,0,0,0,0,0,73,1,2017,1,6,2,295030,16,527,535,1,0,1,1,1
505,505,43,1,2,9,40,0,100,100,15,18,18,5488,14,90005488,90000527,90000517,0,1,1,1,0,1,15,0,1115,4,527,0,688,608,0,0,0,0,0,0,73,1,2017,1,19,9,295031,12,517,939,3,0,1,1,1
506,506,46,0,1,2,20,0,68,68,15,12,16,5491,14,90005491,90000520,90000513,0,1,5,1,0,0,18,0,1115,0,520,0,467,364,0,0,0,0,0,0,73,0,2017,1,14,1,295119,19,513,714,2,0,1,1,0
507,507,47,1,3,5,28,4,135,135,24,16,13,5491,14,90005491,90000513,90000520,1,0,1,0,1,1,22,0,1115,0,513,0,519,411,0,0,0,0,0,0,73,1,2017,1,19,7,295120,20,520,765,0,0,0,0,1
508,508,12,2,9,9,20,0,103,103,11,7,16,5490,14,90005490,90000857,90000516,0,1,4,1,1,2,10,0,1115,3,857,0,614,499,0,0,0,0,0,0,73,2,2017,1,23,5,292699,11,516,844,3,0,1,1,2
509,509,13,0,6,6,20,0,77,77,21,15,9,5490,14,90005490,90000516,90000857,0,2,3,0,0,1,21,0,1115,4,516,0,299,164,0,0,0,0,0,0,73,1,2017,1,11,5,292700,13,857,511,2,0,1,2,1
510,510,26,3,4,6,23,0,93,93,4,13,27,5485,14,90005485,90000523,90000512,0,5,3,0,0,3,9,1,1115,1,523,0,325,228,0,0,0,0,0,0,73,4,2017,1,13,4,292974,12,512,559,5,0,1,3,3
511,511,27,2,2,11,33,0,156,156,20,27,13,5485,14,90005485,90000512,90000523,0,4,1,0,1,5,7,0,1115,3,512,1,418,330,0,0,0,0,0,0,73,5,2017,1,20,10,292975,14,523,659,4,0,1,3,3
512,512,28,2,2,3,22,0,80,80,15,16,13,5489,13,90005489,90000514,90000973,0,2,1,0,0,2,21,0,1115,1,514,0,548,426,2,0,0,0,0,0,73,2,2017,1,6,2,293012,6,973,757,4,0,1,2,2
513,513,29,0,2,2,21,0,63,63,11,12,16,5489,14,90005489,90000973,90000514,0,2,0,0,0,2,12,0,1115,3,973,0,371,236,0,1,2,0,0,0,73,2,2017,1,12,3,293013,10,514,568,4,0,1,2,2
514,514,30,1,2,6,38,0,82,82,16,7,11,5493,14,90005493,90000972,90000526,0,1,3,1,0,1,14,0,1115,0,972,0,456,353,0,0,0,0,0,0,73,1,2017,1,12,2,293050,10,526,658,2,0,1,1,1
515,515,31,1,3,2,19,0,68,68,17,12,7,5493,13,90005493,90000526,90000972,0,1,1,1,0,1,13,0,1115,1,526,0,541,437,0,0,0,0,0,0,73,1,2017,1,11,4,293051,10,972,725,3,0,1,1,1
516,516,32,0,4,4,12,0,40,40,13,5,10,5484,13,90005484,90000515,90000522,0,2,5,0,0,0,19,0,1115,1,515,0,231,140,1,0,0,0,0,0,73,0,2017,1,6,1,293087,11,522,463,3,0,1,2,0
517,517,33,1,7,10,38,3,146,146,22,10,5,5484,13,90005484,90000522,90000515,1,0,1,0,1,2,7,0,1115,0,522,0,791,685,0,1,1,0,0,0,73,2,2017,1,30,7,293088,16,515,1015,1,0,0,0,2
518,518,42,1,1,9,21,0,82,82,18,14,18,5487,14,90005487,90000511,90000524,0,2,3,0,0,1,12,0,1115,3,511,0,517,418,0,0,0,0,0,0,73,1,2017,1,13,6,293289,15,524,756,1,0,1,2,1
519,519,43,2,1,3,15,0,109,109,20,19,14,5487,14,90005487,90000524,90000511,0,1,5,1,1,2,19,0,1115,3,524,0,435,333,0,0,0,0,0,0,73,2,2017,1,10,5,293290,13,511,675,2,0,1,1,2
520,520,6,0,1,4,20,0,40,40,22,13,13,5478,14,90005478,90000526,90000857,0,4,2,0,0,0,12,0,1115,3,526,0,543,438,0,0,0,0,0,0,73,0,2017,1,5,2,284719,9,857,737,0,0,1,3,0
521,521,7,3,2,4,29,4,160,160,22,13,13,5478,14,90005478,90000857,90000526,1,0,2,0,1,4,7,0,1115,2,857,0,451,352,0,0,0,0,0,0,73,4,2017,1,18,6,284720,7,526,646,0,0,0,0,3
522,522,44,0,4,3,21,4,89,89,16,13,11,5480,12,90005480,90000973,90000511,1,0,1,0,1,1,12,0,1115,1,973,0,698,593,0,0,0,0,0,0,73,1,2017,1,14,3,283127,7,511,903,3,0,0,0,1
523,523,45,0,4,2,23,0,61,61,16,12,14,5480,14,90005480,90000511,90000973,0,1,2,1,0,0,15,0,1115,0,511,0,508,411,0,0,0,0,0,0,73,0,2017,1,13,1,283128,16,973,707,2,0,1,1,0
524,524,10,1,1,4,14,0,73,73,16,14,12,5479,14,90005479,90000517,90000509,0,1,4,1,0,1,16,0,1115,0,517,0,622,489,0,0,0,0,0,0,73,1,2017,1,5,1,279973,19,509,854,3,0,1,1,1
525,525,11,1,2,11,33,0,87,87,12,10,15,5479,14,90005479,90000509,90000517,0,1,0,1,0,1,27,0,1115,3,509,0,500,396,0,0,0,0,0,0,73,1,2017,1,13,5,279974,16,517,769,3,0,1,1,1
526,526,26,0,5,9,42,0,82,82,22,10,9,5474,13,90005474,90000522,90000972,0,3,1,0,0,0,23,0,1115,1,522,0,580,513,0,0,0,0,0,0,73,0,2017,1,19,7,280299,10,972,808,0,0,1,3,0
527,527,27,3,4,3,14,5,136,136,14,7,10,5474,13,90005474,90000972,90000522,1,0,5,0,1,3,14,0,1113,1,972,0,421,332,0,0,0,0,0,0,73,3,2017,1,12,4,280300,10,522,632,2,1,0,0,3
528,528,28,1,1,6,9,4,102,102,19,19,11,5475,13,90005475,90000521,90000508,1,0,5,0,1,1,7,0,1105,3,521,0,397,299,1,0,0,0,0,0,73,1,2017,1,10,2,280337,16,508,640,3,0,0,0,1
529,529,29,0,3,3,18,0,63,63,11,11,19,5475,14,90005475,90000508,90000521,0,1,1,1,0,0,22,0,1115,2,508,0,409,290,0,1,0,1,0,0,73,0,2017,1,15,6,280338,24,521,628,3,0,1,1,0
530,530,30,0,0,3,13,0,69,69,17,14,14,5477,13,90005477,90000513,90000523,0,1,5,1,0,1,22,0,1115,4,513,0,347,229,0,1,1,0,0,0,73,1,2017,1,6,3,280375,13,523,589,2,0,1,1,1
531,531,31,0,2,11,51,0,92,92,11,14,14,5477,14,90005477,90000523,90000513,0,1,2,1,0,1,12,0,1115,1,523,0,563,435,1,0,0,0,0,0,73,1,2017,1,15,6,280376,12,513,785,5,0,1,1,1
532,532,32,0,5,9,27,3,89,89,17,7,12,5481,18,90005481,90000520,90000515,1,0,0,0,0,0,18,0,1115,2,520,0,747,607,0,0,0,0,0,0,73,0,2017,1,16,2,280413,24,515,994,1,0,0,0,0
